来源文件地址,POSI的Timestamp(s),POSI的Counter,Latitude,Longitude,floor ID,Building ID,与这一批WIFI数据的时间差(s),最近一批WIFI数据的AppTimestamp(s),最近一批WIFI数据的SensorTimeStamp(s),20:23:00:00:00:01,20:23:00:00:00:02,20:23:00:00:00:03,20:23:00:00:00:04,20:23:00:00:00:05,20:23:00:00:00:06,20:23:00:00:00:07,20:23:00:00:00:08,20:23:00:00:00:09,20:23:00:00:00:10,20:23:00:00:00:11,20:23:00:00:00:12,20:23:00:00:00:13,20:23:00:00:00:14,20:23:00:00:00:15,20:23:00:00:00:16,20:23:00:00:00:17,20:23:00:00:00:18,20:23:00:00:00:19,20:23:00:00:00:21,20:23:00:00:00:22,20:23:00:00:00:23,20:23:00:00:00:24,20:23:00:00:00:25,20:23:00:00:00:26,20:23:00:00:00:27,20:23:00:00:00:28,20:23:00:00:00:30,20:23:00:00:00:31,20:23:00:00:00:34,20:23:00:00:00:35,20:23:00:00:00:36,20:23:00:00:00:37,20:23:00:00:00:38,20:23:00:00:00:41,20:23:00:00:00:42,20:23:00:00:00:44,20:23:00:00:00:45,20:23:00:00:00:46,20:23:00:00:00:47,20:23:00:00:00:48,20:23:00:00:00:49,20:23:00:00:00:50,20:23:00:00:00:51,20:23:00:00:00:52,20:23:00:00:00:55,20:23:00:00:00:56,20:23:00:00:00:57,20:23:00:00:00:59,20:23:00:00:00:61,20:23:00:00:00:62,20:23:00:00:00:65,20:23:00:00:00:67,20:23:00:00:00:68,20:23:00:00:00:69,20:23:00:00:00:71,20:23:00:00:00:72,20:23:00:00:00:73,20:23:00:00:00:79,20:23:00:00:00:80,20:23:00:00:00:82,20:23:00:00:00:84,20:23:00:00:00:88,20:23:00:00:00:89,20:23:00:00:00:90,20:23:00:00:00:91,20:23:00:00:00:92,20:23:00:00:00:93,20:23:00:00:00:94,20:23:00:00:00:95,20:23:00:00:00:96,20:23:00:00:00:97,20:23:00:00:00:98,20:23:00:00:00:99,20:23:00:00:01:00,20:23:00:00:01:01,20:23:00:00:01:02,20:23:00:00:01:03,20:23:00:00:01:04,20:23:00:00:01:05,20:23:00:00:01:06,20:23:00:00:01:07,20:23:00:00:01:08,20:23:00:00:01:09,20:23:00:00:01:10,20:23:00:00:01:11,20:23:00:00:01:12,20:23:00:00:01:13,20:23:00:00:01:14,20:23:00:00:01:15,20:23:00:00:01:16,20:23:00:00:01:17,20:23:00:00:01:18,20:23:00:00:01:19,20:23:00:00:01:20,20:23:00:00:01:21,20:23:00:00:01:22,20:23:00:00:01:23,20:23:00:00:01:24,20:23:00:00:01:26,20:23:00:00:01:27,20:23:00:00:01:28,20:23:00:00:01:29,20:23:00:00:01:31,20:23:00:00:01:32,20:23:00:00:01:33,20:23:00:00:01:34,20:23:00:00:01:35,20:23:00:00:01:36,20:23:00:00:01:37,20:23:00:00:01:38,20:23:00:00:01:39,20:23:00:00:01:40,20:23:00:00:01:41,20:23:00:00:01:42,20:23:00:00:01:43,20:23:00:00:01:44,20:23:00:00:01:45,20:23:00:00:01:46,20:23:00:00:01:47,20:23:00:00:01:51,20:23:00:00:01:52,20:23:00:00:01:54,20:23:00:00:01:55,20:23:00:00:01:56,20:23:00:00:01:58,20:23:00:00:01:59,20:23:00:00:01:60,20:23:00:00:01:62,20:23:00:00:01:64,20:23:00:00:01:65,20:23:00:00:01:66,20:23:00:00:01:67,20:23:00:00:01:68,20:23:00:00:01:69,20:23:00:00:01:70,20:23:00:00:01:71,20:23:00:00:01:72,20:23:00:00:01:73,20:23:00:00:01:74,20:23:00:00:01:75,20:23:00:00:01:76,20:23:00:00:01:77,20:23:00:00:01:81,20:23:00:00:01:82,20:23:00:00:01:83,20:23:00:00:01:84,20:23:00:00:01:85,20:23:00:00:01:86,20:23:00:00:01:87,20:23:00:00:01:88,20:23:00:00:01:89,20:23:00:00:01:90,20:23:00:00:01:91,20:23:00:00:01:92,20:23:00:00:01:93,20:23:00:00:01:94,20:23:00:00:01:95,20:23:00:00:01:96,20:23:00:00:01:97,20:23:00:00:01:98,20:23:00:00:02:01,20:23:00:00:02:07,20:23:00:00:02:09,20:23:00:00:02:10,20:23:00:00:02:11,20:23:00:00:02:12,20:23:00:00:02:14,20:23:00:00:02:15,20:23:00:00:02:16,20:23:00:00:02:17,20:23:00:00:02:18,20:23:00:00:02:19,20:23:00:00:02:20,20:23:00:00:02:21,20:23:00:00:02:22,20:23:00:00:02:23,20:23:00:00:02:24,20:23:00:00:02:25,20:23:00:00:02:26,20:23:00:00:02:27,20:23:00:00:02:28,20:23:00:00:02:29,20:23:00:00:02:30,20:23:00:00:02:34,20:23:00:00:02:35,20:23:00:00:02:39,20:23:00:00:02:54,20:23:00:00:02:55,20:23:00:00:02:56,20:23:00:00:02:57,20:23:00:00:02:58,20:23:00:00:02:59,20:23:00:00:02:60,20:23:00:00:02:61,20:23:00:00:02:65,20:23:00:00:02:67,20:23:00:00:02:70,20:23:00:00:02:73,20:23:00:00:02:74,20:23:00:00:02:82,20:23:00:00:02:88,20:23:00:00:02:89,20:23:00:00:03:08,20:23:00:00:03:11,20:23:00:00:03:12,20:23:00:00:03:13,20:23:00:00:03:15,20:23:00:00:03:16,20:23:00:00:03:17,20:23:00:00:03:20,20:23:00:00:03:21,20:23:00:00:03:22,20:23:00:00:03:25,20:23:00:00:03:26,20:23:00:00:03:27,20:23:00:00:03:28,20:23:00:00:03:29,20:23:00:00:03:30,20:23:00:00:03:31,20:23:00:00:03:32,20:23:00:00:03:33,20:23:00:00:03:34,20:23:00:00:03:35,20:23:00:00:03:36,20:23:00:00:03:37,20:23:00:00:03:38,20:23:00:00:03:39,20:23:00:00:03:40,20:23:00:00:03:41,20:23:00:00:03:42,20:23:00:00:03:43,20:23:00:00:03:44,20:23:00:00:03:45,20:23:00:00:03:46,20:23:00:00:03:47,20:23:00:00:03:48
IPIN2023_T3_TrainingTrial01_repetition03.txt,113.8132,7,49.461052766818,11.111052038421,0,100,0.7797000000000054,114.5929,5165.5143,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-76,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-77,-100,-100,-85,-100,-100,-73,-66,-66,-69,-100,-74,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-86,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial01_repetition03.txt,146.1783,8,49.461052766818,11.111052038421,0,100,0.4002999999999872,146.5786,5197.511,-69,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-85,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-64,-92,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-73,-100,-100,-80,-100,-100,-69,-61,-61,-64,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial01_repetition03.txt,152.0189,9,49.461094796224,11.111027453904,0,100,0.5446000000000026,152.5635,5203.5006,-62,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-60,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-75,-100,-100,-87,-100,-100,-67,-55,-55,-52,-100,-62,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial01_repetition03.txt,164.0856,10,49.461200270189,11.110964772206,0,100,0.5258000000000038,164.6114,5215.5121,-56,-100,-89,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-67,-85,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-67,-67,-65,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial01_repetition03.txt,172.1571,11,49.461189617035,11.110861103429,0,100,0.4379999999999882,172.5951,5223.5083,-48,-100,-89,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-75,-73,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-69,-69,-76,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial01_repetition03.txt,187.0013,12,49.461235913436,11.111048750451,0,100,0.4081999999999937,186.5931,5237.5021,-60,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-75,-70,-90,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-65,-64,-80,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial01_repetition03.txt,194.2146,13,49.461275602490,11.110988346746,0,100,0.3704000000000178,194.585,5245.5113,-56,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-68,-74,-93,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-74,-74,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial03_repetition04.txt,61.8224,1,49.461052766818,11.111052038421,0,100,0.7396000000000029,61.0828,6305.6852,-73,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-74,-100,-100,-81,-100,-100,-76,-62,-62,-73,-100,-65,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial03_repetition04.txt,74.2523,2,49.461086542587,11.111208635507,0,100,0.8566999999999894,75.109,6319.6994,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-86,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-67,-100,-100,-70,-100,-100,-80,-73,-73,-77,-100,-78,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial03_repetition04.txt,83.2557,3,49.461112441935,11.111318077376,0,100,0.16340000000000998,83.0923,6327.6978,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-70,-100,-100,-71,-100,-100,-89,-100,-91,-83,-100,-77,-100,-100,-86,-100,-100,-100,-89,-91,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial03_repetition04.txt,108.015,5,49.461221918752,11.111590101028,0,100,0.48449999999999704,107.5305,6352.1125,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-73,-100,-100,-100,-100,-91,-89,-100,-90,-100,-100,-83,-82,-86,-81,-76,-77,-77,-100,-100,-100,-86,-89,-76,-76,-88,-100,-100,-88,-87,-100,-92,-93,-86,-87,-100,-100,-86,-100,-100,-100,-100,-89,-90,-90,-100,-100,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial03_repetition04.txt,115.0421,6,49.461274520737,11.111560995180,0,100,0.33979999999999677,115.3819,6359.9894,-83,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-68,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-88,-100,-100,-84,-81,-81,-84,-100,-100,-100,-88,-91,-100,-91,-89,-89,-85,-87,-100,-100,-100,-100,-91,-86,-86,-90,-100,-100,-90,-93,-100,-100,-100,-100,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial03_repetition04.txt,168.5924,10,49.461221918752,11.111590101028,0,100,0.9773999999999887,167.615,6412.2223,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-88,-87,-86,-85,-100,-88,-100,-100,-82,-91,-91,-82,-84,-84,-80,-100,-88,-100,-88,-90,-82,-82,-90,-100,-100,-86,-85,-100,-90,-91,-93,-87,-100,-90,-88,-78,-100,-90,-100,-85,-85,-100,-100,-90,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
IPIN2023_T3_TrainingTrial03_repetition04.txt,195.7493,12,49.461112441935,11.111318077376,0,100,0.679300000000012,195.07,6439.6991,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-68,-100,-100,-75,-100,-100,-100,-84,-85,-82,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
